index,id,title,type,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes
1068,tm178992,The Midas Touch,MOVIE,2013,,99,tt3173512,5,183
1069,tm144541,Refugiado,MOVIE,2014,R,95,tt3717390,6.4,365
1070,tm215339,Ralphie May: Imperfectly Yours,MOVIE,2013,,69,tt3219820,5.4,150
1071,tm177645,Wedding Association,MOVIE,2013,PG-13,106,tt3726104,7.1,22186
1072,tm200926,Heritages,MOVIE,2014,,96,tt3461524,7.3,130
1073,tm181092,Race 2,MOVIE,2013,,150,tt1375789,5.3,16302
1074,tm183002,Madras Cafe,MOVIE,2013,PG-13,130,tt2855648,7.7,24319
1075,tm144557,Deliha,MOVIE,2014,PG-13,107,tt4470892,4.5,4315
1076,tm205684,Confusion Na Wa,MOVIE,2013,,105,tt3012648,7,38
1077,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,tt2362778,6.7,3978
1078,tm143299,Ungli,MOVIE,2014,PG-13,114,tt2392447,5.8,3888
1079,tm175753,Chashme Baddoor,MOVIE,2013,,120,tt2229848,5.4,5121
1080,tm185736,SampleThis,MOVIE,2013,,85,tt2407418,6.4,466
1081,tm460055,The War Against Women,MOVIE,2013,,62,tt3856034,7.3,74
1082,tm182580,Ghadi,MOVIE,2013,PG-13,100,tt3190580,7.3,1128
1083,tm157681,Eyes of a Thief,MOVIE,2014,,98,tt2993406,6.6,443
1084,tm197423,1-Oct,MOVIE,2014,PG-13,149,tt3206616,6.4,424
1085,tm162259,Mars at Sunrise,MOVIE,2014,,75,tt2714424,7.8,43
1086,tm167342,Satyagraha,MOVIE,2013,PG,152,tt2275802,5.9,5127
1087,tm169054,Bhaji in Problem,MOVIE,2013,,130,tt2879770,7.3,1007
1088,tm169294,Pagpag: Nine Lives,MOVIE,2013,,105,tt2996950,5.5,313
1089,tm178234,Blind Intersections,MOVIE,2013,,87,tt1918638,6.7,172
1090,tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,2014,,88,tt3596200,6.7,1091
1091,tm188290,Must Be... Love,MOVIE,2013,,100,tt2769454,6.4,522
1092,tm187505,She's The One,MOVIE,2013,,110,tt3264438,6.3,205
1093,tm155051,Trailer Park Boys - Live in F**kin' Dublin,MOVIE,2014,,81,tt3580052,6.2,1548
1094,tm183654,SDU: Sex Duties Unit,MOVIE,2013,,94,tt3044248,5.9,479
1095,tm176900,Theeya Velai Seiyyanum Kumaru,MOVIE,2013,,125,tt2187085,5.1,28
1096,tm179248,Settai,MOVIE,2013,,136,tt2677816,4.5,515
1097,tm158546,Raja Natwarlal,MOVIE,2014,PG,141,tt3483712,6.1,4280
1098,tm250364,Chhota Bheem in the Incan Adventure,MOVIE,2013,G,64,tt4171600,7.4,31
1099,tm157062,Anjaan,MOVIE,2014,,170,tt6925136,5.3,5018
1100,tm144451,Cold Harbour,MOVIE,2014,,93,tt3922888,5.2,211
1101,tm171891,Himmatwala,MOVIE,2013,,150,tt2802286,1.7,8550
1102,tm242276,Na Bangaaru Talli,MOVIE,2014,,116,tt2404605,7.2,160
1103,tm187118,What the Fish,MOVIE,2013,PG-13,98,tt3357416,5.2,210
1104,tm202914,My Own Man,MOVIE,2014,,82,tt3812618,6.4,445
1105,tm159296,One by Two,MOVIE,2014,,139,tt2951576,3.9,745
1106,tm186408,The Land of Cards,MOVIE,2013,,110,tt2261700,5.6,407
1107,tm156397,Starting Over Again,MOVIE,2014,,130,tt5108234,8.3,15
1108,tm166723,It Takes a Man and a Woman,MOVIE,2013,,120,tt2816740,6.7,362
1109,tm155507,Chelsea Handler: Uganda Be Kidding Me Live,MOVIE,2014,,71,tt4079776,5.8,1165
1110,tm159701,Wyatt Cenac: Brooklyn,MOVIE,2014,,67,tt4286560,6.3,228
1111,tm163066,Xenos,MOVIE,2013,,12,tt3289618,7.8,
1112,tm323262,Seven Souls in the Skull Castle,MOVIE,2013,,179,tt15133818,7.3,47
1113,ts20238,Boss & Me,SHOW,2014,TV-PG,45,tt6186406,7.3,424
1114,tm149541,D.L. Hughley: Clear,MOVIE,2014,,59,tt3589494,6.9,249
1115,tm181051,Giraffada,MOVIE,2014,,85,tt3132086,6.3,234
1116,tm146144,Bobby Jasoos,MOVIE,2014,,121,tt3359290,5.5,2310
1117,tm681614,Grandmother's Farm,MOVIE,2013,,71,tt10033686,2.9,74
1118,tm147908,Anaamika,MOVIE,2014,PG,124,tt2939898,5.5,260
1119,tm150962,Mumbai Delhi Mumbai,MOVIE,2014,PG,120,tt4045666,5.7,354
1120,tm577690,A Place in the Stars,MOVIE,2014,,112,tt3884826,6.2,19
1121,tm136036,That Thing Called Tadhana,MOVIE,2014,,110,tt4170532,7.4,1050
1122,tm177224,Gori Tere Pyaar Mein,MOVIE,2013,,150,tt2275794,4.9,3838
1123,tm142852,She's Dating the Gangster,MOVIE,2014,,105,tt3772640,7,1079
1124,tm180738,Deewana Main Deewana,MOVIE,2013,,107,tt2361022,2.6,374
1125,ts32752,Two Fathers,SHOW,2013,TV-14,44,tt6707142,8,54
1126,tm188108,Sommore: Chandelier Status,MOVIE,2013,,75,tt3012832,6.6,95
1127,tm147405,E-Team,MOVIE,2014,,88,tt3458282,7.1,873
1128,tm157286,The Royal Bengal Tiger,MOVIE,2014,,107,tt3479858,6.9,874
1129,tm250247,Chhota Bheem & Krishna vs Zimbara,MOVIE,2013,G,64,tt6417984,8.6,13
1130,tm157783,Gollu Aur Pappu,MOVIE,2014,G,112,tt4219300,3.8,118
1131,ts107543,Mystic Whispers,SHOW,2014,TV-14,26,tt8834748,6.9,17
1132,tm145658,The Amazing Praybeyt Benjamin,MOVIE,2014,,105,tt3828220,4,195
1133,tm610571,Diamonds in the Sky,MOVIE,2014,,132,tt2338287,7.4,10
1134,tm528044,Chhota Bheem Neeli Pahaadi,MOVIE,2013,G,63,tt6442694,8.5,9
1135,tm176553,Doctor Bello,MOVIE,2013,,95,tt2723358,4.8,54
1136,tm175364,Chhota Bheem Aur Hanuman,MOVIE,2013,G,67,tt6417854,7.1,33
1137,tm529733,Chhota Bheem and the ShiNobi Secret,MOVIE,2013,G,63,tt6417830,8.6,6
1138,tm138280,Sigaram Thodu,MOVIE,2014,,147,tt3949626,6.1,458
1139,ts261583,Ojo's in d' House,SHOW,2013,,24,tt12960266,6.1,11
1140,tm175577,Flower Girl,MOVIE,2013,,94,tt2662230,6,108
1141,tm481846,Chhota Bheem Dus pe Dus,MOVIE,2014,G,62,tt6417940,5.1,23
1142,tm528043,Chhota Bheem the Crown of Valhalla,MOVIE,2013,,64,tt6442766,8.1,14
1143,ts8,Better Call Saul,SHOW,2015,TV-MA,49,tt3032476,8.8,404920
1144,ts36577,The Last Kingdom,SHOW,2015,TV-MA,55,tt4179452,8.5,126473
1145,ts38796,Stranger Things,SHOW,2016,TV-14,52,tt4575572,8.7,989090
1146,ts21867,Schitt's Creek,SHOW,2015,TV-14,22,tt3526078,8.5,112537
1147,ts37143,Alone,SHOW,2015,TV-MA,48,tt4803766,8.4,4622
1148,ts35251,Grace and Frankie,SHOW,2015,TV-MA,30,tt3609352,8.2,48435
1149,ts41766,The Good Place,SHOW,2016,TV-14,23,tt4955642,8.2,148562
1150,ts36885,Ash vs Evil Dead,SHOW,2015,TV-MA,30,tt4189022,8.4,70087
1151,ts37539,One-Punch Man,SHOW,2015,TV-PG,24,tt4508902,8.7,148386
1152,ts37490,Chicago Med,SHOW,2015,TV-14,41,tt4655480,7.6,24142
1153,ts41961,Queen of the South,SHOW,2016,TV-MA,42,tt1064899,7.9,28537
1154,ts42069,The Crown,SHOW,2016,TV-MA,56,tt4786824,8.7,190878
1155,ts37866,Call My Agent!,SHOW,2015,TV-MA,55,tt4277922,8.3,13331
1156,tm232579,Hunt for the Wilderpeople,MOVIE,2016,PG-13,101,tt4698684,7.8,125720
1157,tm243100,Hell or High Water,MOVIE,2016,R,102,tt2582782,7.6,224900
1158,ts38304,Servant of the People,SHOW,2015,TV-MA,29,tt6235122,7.3,2706
1159,ts36952,Documentary Now!,SHOW,2015,TV-14,22,tt4677934,8.1,6445
1160,tm150928,It Follows,MOVIE,2015,R,101,tt3235888,6.8,233165
1161,ts35793,Forged in Fire,SHOW,2015,TV-PG,42,tt4680444,8.3,3538
1162,ts39007,Van Helsing,SHOW,2016,TV-14,42,tt5197820,6.1,21852
1163,ts35201,Food Wars! Shokugeki no Soma,SHOW,2015,TV-MA,24,tt0417325,8.2,9651
1164,ts36147,Lucifer,SHOW,2016,TV-14,47,tt4052886,8.1,308291
1165,ts36550,DC's Legends of Tomorrow,SHOW,2016,TV-14,42,tt4532368,6.8,101178
1166,tm242705,Raw,MOVIE,2016,R,98,tt4954522,7,72460
1167,tm120108,Kung Fu Panda 3,MOVIE,2016,PG,95,tt2267968,7.1,152791
1168,tm206698,Ouija: Origin of Evil,MOVIE,2016,PG-13,99,tt4361050,5.3,6
1169,ts38199,The Magicians,SHOW,2015,TV-14,44,tt4254242,7.6,49557
1170,tm239727,Nocturnal Animals,MOVIE,2016,R,115,tt4551306,7.5,264884
1171,tm199607,The Gift,MOVIE,2015,R,108,tt4178092,7.1,151679
1172,ts53051,The OA,SHOW,2016,TV-MA,55,tt4635282,7.9,100911
1173,ts47714,Kim's Convenience,SHOW,2016,TV-14,22,tt5912064,8.3,16970
1174,ts21869,Sense8,SHOW,2015,TV-MA,62,tt2431438,8.2,151518
1175,tm204163,War Dogs,MOVIE,2016,R,114,tt2005151,7.1,208185
1176,tm135307,Blackhat,MOVIE,2015,R,133,tt2717822,5.4,58192
1177,ts42170,Crashing,SHOW,2016,TV-MA,30,tt5295524,7.7,18546
1178,ts70529,Norsemen,SHOW,2016,TV-MA,30,tt5905354,7.7,18040
1179,tm138905,The Hateful Eight,MOVIE,2015,R,188,tt3460252,7.8,570138
1180,tm137693,Crimson Peak,MOVIE,2015,R,119,tt2554274,6.5,143899
1181,ts18010,Bloodline,SHOW,2015,TV-MA,57,tt0219432,7.9,50028
1182,ts38718,Slasher,SHOW,2016,TV-MA,46,tt13976072,6.7,14071
1183,tm136465,Tangerine,MOVIE,2015,R,87,tt3824458,7.1,31385
1184,ts42120,Travelers,SHOW,2016,TV-MA,45,tt5651844,8,54566
1185,tm195209,Legend,MOVIE,2015,R,132,tt3569230,6.9,175273
1186,ts36631,Narcos,SHOW,2015,TV-MA,52,tt2707408,8.8,404486
1187,ts42062,Miraculous: Tales of Ladybug & Cat Noir,SHOW,2015,TV-Y7,22,tt2580046,7.7,10102
1188,ts41956,Designated Survivor,SHOW,2016,TV-PG,44,tt5296406,7.5,88019
1189,ts52922,Leah Remini: Scientology and the Aftermath,SHOW,2016,TV-14,46,tt6244192,9,5761
1190,ts36015,Into the Badlands,SHOW,2015,TV-14,43,tt3865236,7.9,45628
1191,ts21981,iZombie,SHOW,2015,TV-14,42,tt3501584,7.8,66488
1192,ts38710,Wynonna Earp,SHOW,2016,TV-14,43,tt4878326,7.3,22256
1193,tm120609,"Hail, Caesar!",MOVIE,2016,PG-13,106,tt0475290,6.3,132821
1194,ts35253,Dark Matter,SHOW,2015,TV-14,43,tt3116070,7.5,41867
1195,ts35554,Scream: The TV Series,SHOW,2015,TV-14,43,tt3921180,7.1,40082
1196,ts38090,Versailles,SHOW,2015,TV-MA,54,tt3830558,7.9,16273
1197,tm233377,The Edge of Seventeen,MOVIE,2016,R,104,tt1878870,7.3,120488
1198,ts42014,60 Days In,SHOW,2016,TV-14,46,tt10112398,7.6,2616
1199,tm193769,Steve Jobs,MOVIE,2015,R,122,tt3565344,7.2,166288
1200,ts35563,Supergirl,SHOW,2015,TV-14,42,tt4016454,6.2,121939
1201,ts36129,Crazy Ex-Girlfriend,SHOW,2015,TV-14,42,tt4094300,7.8,19738
1202,tm233425,A Silent Voice: The Movie,MOVIE,2016,PG-13,130,tt5323662,8.1,75132
1203,ts42077,Medici: Masters of Florence,SHOW,2016,TV-14,54,tt5057130,7.9,18575
1204,ts42687,PJ Masks,SHOW,2015,TV-G,15,tt4148744,5.4,1214
1205,ts38734,Marcella,SHOW,2016,TV-MA,45,tt5269594,7.4,30373
1206,tm143984,London Has Fallen,MOVIE,2016,R,99,tt3300542,5.9,155997
1207,tm212927,Mr. Right,MOVIE,2016,R,95,tt2091935,6.3,55118
1208,ts53099,Bordertown,SHOW,2016,TV-MA,59,tt4937942,7.6,10371
1209,ts53664,Fauda,SHOW,2015,TV-MA,40,tt4565380,8.3,25239
1210,tm143085,Chappie,MOVIE,2015,R,120,tt1823672,6.8,247192
1211,tm209987,Christine,MOVIE,2016,R,115,tt4666726,6.9,14977
1212,ts42022,El marginal,SHOW,2016,TV-MA,54,tt5820976,8.2,3799
1213,ts38415,Frontier,SHOW,2016,TV-MA,46,tt4686698,7.1,20706
1214,tm137002,BÄhubali: The Beginning,MOVIE,2015,PG-13,159,tt2631186,8,117333
1215,ts43209,The Cuba Libre Story,SHOW,2015,TV-14,45,tt5319838,7.6,1583
1216,tm239676,Hush,MOVIE,2016,R,82,tt5022702,6.6,123667
1217,ts42169,ERASED,SHOW,2016,TV-14,22,tt5249462,8.5,42699
1218,ts41289,Flowers,SHOW,2016,TV-14,25,tt5619658,8.1,5468
1219,tm138297,The Conjuring 2,MOVIE,2016,R,134,tt3065204,7.3,260693
1220,ts38511,Love,SHOW,2016,TV-MA,32,tt4061080,7.7,41362
1221,tm245271,Gantz:O,MOVIE,2016,NC-17,95,tt5923962,7.1,14501
1222,tm134791,Unfriended,MOVIE,2015,R,82,tt3901018,5.5,73854
1223,ts21986,Good Witch,SHOW,2015,TV-G,43,tt3906732,7.2,10392
1224,ts41149,The Ranch,SHOW,2016,TV-MA,30,tt4998212,7.4,37890
1225,ts52829,Paranoid,SHOW,2016,,44,tt5839454,6.7,8343
1226,tm135106,In a Valley of Violence,MOVIE,2016,R,104,tt3608930,6,18452
1227,ts35775,Wet Hot American Summer: First Day of Camp,SHOW,2015,TV-MA,30,tt4341672,7.4,23674
1228,ts41975,Shooter,SHOW,2016,TV-14,41,tt4181172,7.5,35547
1229,tm196125,"Hello, My Name Is Doris",MOVIE,2015,R,95,tt3766394,6.6,20377
1230,ts41490,Hap and Leonard,SHOW,2016,TV-MA,42,tt3729898,7.6,7577
1231,ts36177,Glitch,SHOW,2015,TV-MA,52,tt4192782,7.3,17240
1232,ts37464,Occupied,SHOW,2015,TV-MA,45,tt4192998,7.7,8839
1233,tm196296,A Monster Calls,MOVIE,2016,PG-13,108,tt3416532,7.5,86614
1234,ts37971,Master of None,SHOW,2015,TV-MA,32,tt4635276,8.3,72341
1235,ts21885,Unbreakable Kimmy Schmidt,SHOW,2015,TV-14,30,tt3339966,7.6,70242
1236,tm233214,Under the Shadow,MOVIE,2016,PG-13,84,tt4273292,6.8,27125
1237,ts38783,Secret City,SHOW,2016,TV-MA,50,tt4976512,7.4,7831
1238,tm219233,Loving,MOVIE,2016,PG-13,123,tt4669986,7,34139
1239,ts36983,Fuller House,SHOW,2016,TV-Y7,27,tt3986586,6.7,27148
1240,ts41963,Easy,SHOW,2016,TV-MA,30,tt5562056,6.9,13569
1241,ts52838,0.03,SHOW,2016,TV-MA,45,tt4922804,7.3,25077
1242,ts38204,Making a Murderer,SHOW,2015,TV-14,62,tt5189670,8.6,93456
1243,tm199700,The Danish Girl,MOVIE,2015,R,119,tt0810819,7.1,180805
1244,tm200126,He Never Died,MOVIE,2015,R,99,tt3823012,6.4,19936
1245,tm132273,Home,MOVIE,2015,PG,95,tt2224026,6.6,100705
1246,ts36046,BUNK'D,SHOW,2015,TV-G,24,tt4591680,5.3,3174
1247,ts36545,Quantico,SHOW,2015,TV-14,43,tt4428122,6.6,60305
1248,tm139532,Before I Wake,MOVIE,2016,PG-13,97,tt3176922,6.2,45243
1249,ts36856,F is for Family,SHOW,2015,TV-MA,28,tt4326894,8,36050
1250,tm219248,The Fundamentals of Caring,MOVIE,2016,R,97,tt2452386,7.3,70542
1251,tm220594,Winter on Fire: Ukraine's Fight for Freedom,MOVIE,2015,,98,tt4908644,8.3,17710
1252,ts35362,Locked Up,SHOW,2015,TV-MA,50,tt4524056,8.2,21388
1253,tm239743,Batman: The Killing Joke,MOVIE,2016,R,72,tt4853102,6.4,55806
1254,tm138614,Cop Car,MOVIE,2015,R,86,tt4209984,6.3,32547
1255,tm205890,Bastille Day,MOVIE,2016,R,92,tt4649162,6.3,42763
1256,tm139841,Sinister 2,MOVIE,2015,R,97,tt2752772,5.3,53733
1257,tm233521,Other People,MOVIE,2016,,97,tt4158876,6.8,11243
1258,ts35354,Zoo,SHOW,2015,TV-14,43,tt3250026,6.6,24479
1259,tm244788,13th,MOVIE,2016,,100,tt5895028,8.2,34914
1260,tm208622,American Ultra,MOVIE,2015,R,96,tt3316948,6.1,89912
1261,ts38758,Ajin,SHOW,2016,TV-MA,24,tt5537534,7.6,6121
1262,tm204035,Spectral,MOVIE,2016,PG-13,109,tt2106651,6.3,58407
1263,ts41913,Frequency,SHOW,2016,TV-14,18,tt5531470,7.5,13625
1264,tm134516,"Crouching Tiger, Hidden Dragon: Sword of Destiny",MOVIE,2016,PG-13,103,tt2652118,6.1,19275
1265,ts42655,Wanted,SHOW,2016,TV-14,45,tt5193358,7.6,5693
1266,ts3844,Aquarius,SHOW,2015,TV-14,43,tt4744218,7.1,12112
1267,ts53287,Roman Empire,SHOW,2016,TV-14,48,tt6233538,7,7539
1268,tm136321,Advantageous,MOVIE,2015,,92,tt4209960,6.2,5378
1269,tm233465,The Bye Bye Man,MOVIE,2016,PG-13,96,tt4032232,4.3,23588
1270,ts42156,Degrassi: Next Class,SHOW,2016,TV-PG,24,tt10947610,6.8,3205
1271,tm136257,Beasts of No Nation,MOVIE,2015,R,137,tt1365050,7.7,80129
1272,ts41906,The Disastrous Life of Saiki K.,SHOW,2016,TV-14,10,tt6354518,8.4,6649
1273,ts38116,Mobile Suit Gundam: Iron-Blooded Orphans,SHOW,2015,TV-MA,24,tt5344382,7.9,1623
1274,tm140843,Self/less,MOVIE,2015,PG-13,116,tt2157712,6.5,98127
1275,tm238722,Collateral Beauty,MOVIE,2016,PG-13,97,tt4682786,6.7,99053
1276,ts35256,Chef's Table,SHOW,2015,TV-MA,50,tt4295140,8.5,15176
1277,ts53249,Trollhunters: Tales of Arcadia,SHOW,2016,TV-Y7,22,tt1734135,8.4,16509
1278,tm239683,Team Foxcatcher,MOVIE,2016,,91,tt5598216,7.3,6496
1279,tm147082,"What Happened, Miss Simone?",MOVIE,2015,,101,tt5108670,7.6,13703
1280,ts42043,March Comes in Like a Lion,SHOW,2016,TV-PG,25,tt6074794,8.4,2586
1281,tm206512,Circle,MOVIE,2015,,87,tt4473464,6,52925
1282,tm200690,The Forest,MOVIE,2016,R,95,tt3387542,4.8,42148
1283,tm155102,Demonic,MOVIE,2015,R,83,tt1841642,5.3,14882
1284,tm205812,The Siege of Jadotville,MOVIE,2016,,108,tt3922798,7.2,38308
1285,ts35577,God Eater,SHOW,2015,TV-14,23,tt5240222,7,1911
1286,tm235405,Hyena Road,MOVIE,2015,R,120,tt4034452,6.5,7665
1287,tm245378,Barry,MOVIE,2016,,104,tt5477566,5.9,7116
1288,ts52830,Gilmore Girls: A Year in the Life,SHOW,2016,TV-14,92,tt5435008,7.6,36359
1289,tm225308,Into the Inferno,MOVIE,2016,,104,tt4846318,7.2,8512
1290,tm230551,Ip Man 3,MOVIE,2015,PG-13,105,tt2888046,7,54128
1291,ts38731,Rebellion,SHOW,2016,TV-14,51,tt4699982,7.1,3658
1292,ts42127,The Windsors,SHOW,2016,TV-MA,27,tt5692740,7.1,2648
1293,tm138672,Frank & Lola,MOVIE,2016,,88,tt1290138,5.9,6029
1294,ts41948,Hip Hop Evolution,SHOW,2016,TV-MA,48,tt6319696,8.4,5772
1295,ts38809,The Get Down,SHOW,2016,TV-MA,62,tt4592410,8.2,22304
1296,tm253083,Blue Jay,MOVIE,2016,,81,tt5912454,7.3,17033
1297,tm316731,Bert Kreischer: The Machine,MOVIE,2016,,70,tt6545220,7.6,1513
1298,tm244403,ARQ,MOVIE,2016,R,88,tt5640450,6.3,38463
1299,ts79799,Dragons: Race to the Edge,SHOW,2015,TV-Y7,22,tt4816058,8.2,6161
1300,tm139194,Ratchet & Clank,MOVIE,2016,PG,94,tt2870834,5.5,10764
1301,tm245671,Dangal,MOVIE,2016,PG,161,tt5074352,8.4,180247
1302,tm233317,Pee-wee's Big Holiday,MOVIE,2016,PG,90,tt0837156,6.1,7985
1303,tm239733,Headshot,MOVIE,2016,,118,tt5147214,6.3,14608
1304,ts38568,Flaked,SHOW,2016,TV-MA,32,tt4973548,7.2,11264
1305,ts37944,A Very Secret Service,SHOW,2015,TV-MA,27,tt4367560,7.7,3461
1306,ts42137,Voltron: Legendary Defender,SHOW,2016,TV-Y7,24,tt5580664,8.1,8706
1307,ts35987,Transformers: Robots In Disguise,SHOW,2015,TV-Y7,21,tt3604232,6,1048
1308,tm123789,The Young Messiah,MOVIE,2016,PG-13,120,tt1002563,5.6,3542
1309,ts53155,Crazyhead,SHOW,2016,,43,tt6038584,7.2,4985
1310,ts38770,Lady Dynamite,SHOW,2016,TV-MA,30,tt4789300,7.3,3655
1311,ts42038,No Tomorrow,SHOW,2016,TV-14,47,tt1527428,7.3,5101
1312,tm244381,Marauders,MOVIE,2016,R,107,tt3963816,5.5,21929
1313,tm233533,White Girl,MOVIE,2016,,88,tt4134536,5.7,10646
1314,ts42119,Greenleaf,SHOW,2016,TV-MA,42,tt4971144,7.3,5158
1315,ts76079,Grizzy & the Lemmings,SHOW,2016,TV-Y7,7,tt6717058,7.1,579
1316,tm166321,Our Brand Is Crisis,MOVIE,2015,R,108,tt1018765,6.1,22147
1317,tm214825,The Ridiculous 6,MOVIE,2015,PG-13,119,tt2479478,4.8,47935
1318,tm238661,Special Correspondents,MOVIE,2016,PG-13,100,tt4181052,5.8,23669
1319,tm142881,Jem and the Holograms,MOVIE,2015,PG,119,tt3614814,4.1,7804
1320,tm243121,Mascots,MOVIE,2016,,89,tt4936176,5.8,7381
1321,tm270504,Mindhorn,MOVIE,2016,R,89,tt4799064,6.3,12474
1322,tm239707,The Do-Over,MOVIE,2016,PG-13,108,tt4769836,5.7,45146
1323,tm242736,Bo Burnham: Make Happy,MOVIE,2016,,60,tt5777636,8.4,14356
1324,tm267948,7 Years,MOVIE,2016,,77,tt5517438,6.7,4872
1325,ts41995,Zumbo's Just Desserts,SHOW,2016,TV-14,52,tt7239256,6.9,2125
1326,ts76956,The Letdown,SHOW,2016,,30,tt7320300,7.5,3253
1327,ts54028,Case,SHOW,2015,,46,tt7875988,7,2688
1328,tm208903,For the Love of Spock,MOVIE,2016,,105,tt4572820,7.6,4349
1329,tm136061,Suffragette,MOVIE,2015,PG-13,106,tt3077214,6.9,41529
1330,tm201222,The Girl King,MOVIE,2015,,106,tt1254322,5.8,4065
1331,tm205437,Dream/Killer,MOVIE,2015,,107,tt4504438,7.4,1938
1332,ts78325,Sinatra: All or Nothing at All,SHOW,2015,TV-14,122,tt3838978,8,2354
1333,tm247642,Amanda Knox,MOVIE,2016,,92,tt5952332,6.9,23969
1334,tm219276,Tallulah,MOVIE,2016,,111,tt1639084,6.7,20111
1335,tm135543,By the Sea,MOVIE,2015,R,122,tt3707106,5.3,20541
1336,tm233544,Marco Polo: One Hundred Eyes,MOVIE,2015,,28,tt5248968,7.8,10742
1337,ts11670,The Adventures of Puss in Boots,SHOW,2015,TV-Y7,23,tt3807034,6.6,1696
1338,ts42090,Last Chance U,SHOW,2016,TV-MA,55,tt5863126,8.4,6789
1339,ts86021,Molang,SHOW,2015,TV-G,3,tt6046238,8.4,346
1340,ts42257,Signal,SHOW,2016,TV-MA,71,tt5332206,8.6,6338
1341,ts35406,Between,SHOW,2015,TV-14,25,tt4531748,6,9059
1342,ts128895,Midnight Diner: Tokyo Stories,SHOW,2016,TV-14,28,tt6150576,8.4,4109
1343,tm245724,Ares,MOVIE,2016,,80,tt4216902,6.2,3994
1344,tm138792,Results,MOVIE,2015,R,105,tt3824412,5.4,7073
1345,tm244880,I Am the Pretty Thing That Lives in the House,MOVIE,2016,,89,tt5059406,4.6,14491
1346,ts37660,Reply 1988,SHOW,2015,TV-14,95,tt5182866,9.2,6557
1347,ts119087,Sunny Bunnies,SHOW,2015,TV-Y,3,tt7264084,6.6,95
1348,ts41258,Cinderella and Four Knights,SHOW,2016,TV-PG,61,tt5764414,7.5,3663
1349,tm308241,Legends of the Hidden Temple,MOVIE,2016,PG,68,tt5333842,5.7,896
1350,ts81483,Simon,SHOW,2016,TV-Y,5,tt7699866,7,127
1351,tm221225,David Brent: Life on the Road,MOVIE,2016,,96,tt6852304,6.3,20005
1352,ts37896,Conspiracy,SHOW,2015,TV-14,43,tt4761054,6.2,367
1353,ts52943,The Sound of Your Heart,SHOW,2016,,24,tt4613520,8.2,1075
1354,ts21979,Spotless,SHOW,2015,TV-MA,58,tt10800582,7.7,3635
1355,tm205870,Message from the King,MOVIE,2016,R,102,tt1712192,6.4,16180
1356,tm244052,Sebastian Maniscalco: Why Would You Do That?,MOVIE,2016,,63,tt6295304,7.3,1063
1357,ts36547,Club de Cuervos,SHOW,2015,TV-MA,44,tt4680240,8.2,5514
1358,ts84398,Little Things,SHOW,2016,TV-MA,25,tt6522580,8.2,6461
1359,ts77654,Care Bears and Cousins,SHOW,2015,TV-Y,23,tt4680360,6.8,82
1360,tm232953,Sleight,MOVIE,2016,R,89,tt4573516,5.9,8644
1361,tm233493,Middle School: The Worst Years of My Life,MOVIE,2016,PG,92,tt4981636,6,8972
1362,ts39014,Kuromukuro,SHOW,2016,TV-14,24,tt5895314,7.2,1265
1363,tm140436,Rock the Kasbah,MOVIE,2015,R,100,tt3165590,5.5,11963
1364,ts38764,Marseille,SHOW,2016,TV-MA,46,tt4003966,6.9,5083
1365,ts54110,Puffin Rock,SHOW,2015,TV-Y,11,tt3590338,8.7,891
1366,ts54156,Chef's Table: France,SHOW,2016,TV-14,60,tt6088326,8.2,1723
1367,tm213681,Veteran,MOVIE,2015,,124,tt4768764,7,6501
1368,tm228242,A Very Murray Christmas,MOVIE,2015,,56,tt4537842,5.5,15428
1369,ts38230,The Method,SHOW,2015,TV-MA,51,tt5135336,7.4,2784
1370,ts51368,Skylanders Academy,SHOW,2016,TV-Y7,23,tt5916218,6.7,730
1371,tm209950,Kevin Hart: What Now?,MOVIE,2016,R,96,tt4669186,5.9,9458
1372,tm205935,Extraction,MOVIE,2015,R,92,tt4382872,4.1,11180
1373,tm244134,Tramps,MOVIE,2016,,83,tt9049178,6.5,5460
1374,tm271070,The Warriors Gate,MOVIE,2016,PG-13,108,tt4652532,5.4,5057
1375,tm267135,The Dreamseller,MOVIE,2016,,96,tt5496926,6,1438
1376,tm233616,LEGO Marvel Super Heroes: Avengers Reassembled!,MOVIE,2015,,22,tt5371572,6.1,843
1377,tm211510,Incarnate,MOVIE,2016,PG-13,91,tt3216348,5.2,12918
1378,tm157283,GÃ¼eros,MOVIE,2015,,106,tt3499048,7.4,4120
1379,tm219173,Term Life,MOVIE,2016,R,93,tt2978102,5.6,7860
1380,tm244507,The Distinguished Citizen,MOVIE,2016,,118,tt4562518,7.5,11495
1381,tm218052,Drishyam,MOVIE,2015,R,163,tt4430212,8.2,79075
1382,tm214085,Tig,MOVIE,2015,,95,tt3986532,7.4,2649
1383,tm229542,John Mulaney: The Comeback Kid,MOVIE,2015,PG,62,tt5069564,7.9,8471
1384,ts66540,"Can't Cope, Won't Cope",SHOW,2016,TV-MA,23,tt5674872,7.3,880
1385,tm253080,Rocco,MOVIE,2016,,105,tt5788462,5.7,3972
1386,tm241314,Minimalism: A Documentary About the Important Things,MOVIE,2015,,79,tt4685424,6.7,15656
